imo,mmsi,name,flag,type
9481829,258416000,EKSPRESSEN,NO,"Passengers Ship"
6929703,258414000,ROETINN,NO,"Ro-Ro/Passenger Ship"
6926622,258412000,GAMBLER,NO,"Fishing Vessel"
9420186,258411000,"SEA TROUT",NO,"Offshore Supply Ship"
9230036,258410000,HERMES,NO,"Factory Trawler"
9337884,258408000,DRYNA,NO,"Ro-Ro/Passenger Ship"
7638519,258407000,"SILVER FIRDA",NO,"General Cargo"
9060352,258406000,"FAR GRIP",NO,Tug
9306914,258403000,"VIKING AVANT",NO,"Offshore Supply Ship"
9377016,258401000,"FUGRO SALTIRE",NO,"Offshore Supply Ship"
5094733,258398000,GEITUNG,NO,Tug
8615306,258397000,STORNES,NO,Trawler
8714279,258396000,"BOA FRIGG",NO,Tug
8714267,258395000,"BOA TYR",NO,Tug
9167954,258394500,"RUNE VIKING",NO,"Fish Carrier"
9616577,258394000,SEIVIK,NO,"Utility Vessel"
7922257,258393000,FINNMARKSFISK,NO,"Fishing Vessel"
7002318,258392000,HAVBLIK,NO,"Self Discharging Bulk Carrier"
9634347,258391000,"ENERGY INSULA",NO,"Offshore Supply Ship"
9258442,258390000,"VIKING ENERGY",NO,"Multi Purpose Offshore Vessel"
9684988,258389000,"HOEGH TRIGGER",NO,Cargo
8030623,258387000,POLARIS,NO,"Fishing Vessel"
9410612,258383000,"BB SERVER",NO,Tug
8505434,258382000,NORAFJELL,NO,Trawler
8512102,258381000,VESTVIKING,NO,Fishing
8811302,258380500,BERGHOLM,NO,"Fishing Vessel"
9258703,258379000,"RONJA SETTLER",NO,"Fish Carrier"
9267596,258375000,"RO CHIEF",NO,"Fish Carrier"
5071729,258373000,"CHRISTIAN RADICH",NO,"Sailing Vessel"
9328610,258366064,STRILMOY,,Cargo
9328546,258366000,STRILMOY,NO,"Multi Purpose Offshore Vessel"
9157997,258365000,"MEGA MAMMUT",NO,Tug
9725536,258364000,NAMSOS,NO,Cargo
9329435,258363000,"NORMAND AURORA",NO,"Multi Purpose Offshore Vessel"
7421837,258362000,"SEA SAILOR",NO,"Anchor Handling Vessel"
7404229,258361000,"SEA PILOT",NO,"Anchor Handling Vessel"
6920111,258360000,NORDSTAR,NO,"Factory Trawler"
9563172,258359500,FLOEYFJELL,NO,"Passengers Ship"
8416889,258357000,FJORDKABEL,NO,"Cable Layer"
9340738,258356000,"HALSVIK I",NO,"General Cargo"
9244166,258354000,"ENDRE DYROY",NO,Trawler
9544580,258352500,ADMIRALEN,NO,"Ro-Ro/Passenger Ship"
8015855,258351000,KELTIC,NO,Fishing
9429766,258349000,JERNOY,NO,"Ro-Ro/Passenger Ship"
9751729,258346000,MELKOEY,NO,"High speed craft"
9284324,258345000,"SKANDI CAPTAIN",NO,"Offshore Supply Ship"
8406470,258344000,"NORMAND DRAUPNE",NO,"Anchor Handling Vessel"
9251949,258343000,NORDFJORD,NO,"Ro-Ro/Passenger Ship"
9371361,258342000,GUNNERUS,NO,"Research/Survey Vessel"
7503594,258340000,SVEAFJORD,NO,"Pallet Carrier"
9534860,258330500,KORSFJORD,NO,"Ro-Ro/Passenger Ship"
9477139,258329500,ROMSDALSFJORD,NO,"Ro-Ro/Passenger Ship"
9477127,258328500,FANNEFJORD,NO,"Ro-Ro/Passenger Ship"
9292101,258328000,"CLIPPER ODIN",NO,"Lpg Tanker"
9477115,258327500,MOLDEFJORD,NO,"Ro-Ro/Passenger Ship"
8304787,258327000,HEDDA,NO,"Fish Carrier"
8700993,258326000,GULLAAS,NO,"General Cargo"
9219719,258325000,"NEPTUNE NAIAD",NO,"Research/Survey Vessel"
9244154,258324000,BUEFJORD,NO,"Fishing Vessel"
9371531,258323000,YTTEROYNINGEN,NO,"Ro-Ro/Passenger Ship"
5289247,258321000,SJOKURS,NO,"Passenger/Cargo Ship"
8022913,258319000,DELFIN,NO,Fishing
7432290,258318000,"MAX MAMMUT",NO,Tug
7222334,258317000,"T/B LUPUS",NO,Tug
9144689,258316000,"NOR FEEDER",NO,"Container Ship"
6514895,258315000,FALKVIK,NO,"General Cargo"
9506837,258314500,VAGSOY,NO,"Ro-Ro/Passenger Ship"
9056789,258313000,THORAX,NO,Tug
8008541,258311000,"KNM VALKYRIEN",NO,"Anchor Handling Vessel"
9321603,258310000,"BERGEN STAR",NO,"Oil Products Tanker"
9473482,258306500,BARONEN,NO,"Passengers Ship"
5338505,258306000,TROMSBAS,NO,"Fishing Vessel"
9381158,258305000,LYSEFJORD,NO,"Ro-Ro/Passenger Ship"
8506828,258303000,SJOBRIS,NO,Trawler
5009673,258301000,STARFRAKT,NO,"Fish Carrier"
9344758,258296000,FANAFJORD,NO,"Ro-Ro/Passenger Ship"
8616099,258293000,EIDHOLM,NO,"General Cargo"
7503582,258292000,KRYSSHOLM,NO,"Fishery Support Vessel"
9510242,258289500,TIDEROSE,NO,"Passengers Ship"
9744075,258288000,"INDIAN LIGHT",NO,Cargo
9733143,258287000,HASVIK,NO,Passenger
9420174,258286000,"STRIL CHALLENGER",NO,"Anchor Handling Vessel"
8406157,258283000,"NAUTILUS BALDER",NO,Tug
8108121,258282000,"BORG ODIN",NO,Tug
5192872,258280000,"KARM FROYA",NO,"Training Ship"
8633152,258279000,SAGASUND,NO,"Passengers Ship"
9190638,258277000,"HANNE KNUTSEN",NO,"Shuttle Tanker"
9235464,258276000,MARIT,NO,"Oil/Chemical Tanker"
6815720,258274000,"KARM VIKING",NO,"Fish Carrier"
9343091,258271000,BERGENSFJORD,NO,"Ro-Ro/Passenger Ship"
9369813,258270000,"ARTIC LADY",NO,"General Cargo"
9370070,258268000,"SIDDIS SAILOR",NO,"Offshore Supply Ship"
9334777,258267000,BANAK,NO,Tug
9473494,258266500,TIDEVIND,NO,"Passengers Ship"
9347011,258266000,FOLKESTAD,NO,"Ro-Ro/Passenger Ship"
8710778,258265000,NORDERVEG,NO,"Factory Trawler"
9645944,258264000,"ISLAND DUCHESS",NO,"Offshore Supply Ship"
6824434,258262000,KETLIN,NO,"Fishing Vessel"
9256664,258261000,JUVEL,NO,"Factory Trawler"
7042291,258260000,STRAUMVIK,NO,"General Cargo"
6511984,258256000,NIDAROE,,"General Cargo"
9443695,258255000,"RONJA NORDIC",NO,"Fish Carrier"
8112574,258253000,"MS FOLLA 2",NO,"General Cargo"
9735000,258251000,"SPAR OCTANS",NO,Cargo
7013862,258250000,BRUDANES,NO,"Fish Carrier"
5146809,258249000,"GAMLE HELGELAND",NO,"Passenger/Cargo Ship"
9417830,258248000,"FAR SHOGUN",NO,"Anchor Handling Vessel"
8615291,258247000,BAARAGUTT,NO,"Fishing Vessel"
9386380,258245000,"EDDA FLORA",NO,"Research/Survey Vessel"
7922233,258244000,"HAKON MOSBY",NO,"Fishery Research Vessel"
5375204,258243500,"FJORD VISJON",NO,"Passengers Ship"
7038680,258243000,"TARCO SEA",NO,"Chemical Tanker"
9451549,258242500,"BB CONNECTOR",NO,Tug
9380790,258242000,FJORDKATT,NO,"Passengers Ship"
7128485,258241000,FAKTOR,NO,"General Cargo"
9372896,258239000,"SKANDI FLORA",NO,"Offshore Supply Ship"
9251901,258238000,NORDFISK,NO,"Fishing Vessel"
7638351,258236000,"R/V LANCE",NO,"Research/Survey Vessel"
9249714,258232000,TAURANGA,NO,"Fish Carrier"
8302088,258229000,"OCEAN KING",NO,"Anchor Handling Vessel"
9485875,258228000,SLETTHOLMEN,NO,"Fishing Vessel"
9237993,258226000,FJORDVEIEN,NO,"Ro-Ro/Passenger Ship"
8007107,258225000,"ELIESER 6",NO,"Passengers Ship"
9344772,258223000,RAUNEFJORD,NO,"Ro-Ro/Passenger Ship"
6666662,258222222,BF,NO,"Not available"
6828806,258222000,BIOSEA,NO,"General Cargo"
9419216,258221500,OPPEDAL,NO,"Ro-Ro/Passenger Ship"
7602584,258221000,NYFJELL,NO,"General Cargo"
7381635,258220000,"OCEAN PRODUCE",NO,"Offshore Supply Ship"
9481207,258219000,PRINSEN,NO,"Passengers Ship"
9307891,258217000,KROSSFJORD,NO,Trawler
7434652,258216000,EIGENES,NO,Fishing
9659309,258212000,"WEST RIGEL",NO,"Other Type"
9745756,258211000,"INTER CALEDONIA",NO,"Other Type"
8019344,258210000,GANN,NO,"Passenger/Cargo Ship"
6930520,258208000,"ELEKTRON 2",NO,"Ro-Ro Cargo"
6808533,258205000,"ARCTIC PIONEER",NO,Fishing
6609901,258204000,FAME,NO,"General Cargo"
9395408,258203000,"NORMAND VIBRAN",NO,"Multi Purpose Offshore Vessel"
9393591,258202500,OEYSERVICE,NO,"Ro-Ro/Passenger Ship"
9203203,258202000,"BB TROLL",NO,"Anchor Handling Vessel"
5367673,258198000,POLARTUG,NO,Tug
9123219,258197000,"ARGOS HELENA",NO,Fishing
9287041,258196000,BAUT,NO,Tug
8321125,258193000,"DECK HAULER",NO,"Deck Cargo Ship"
8101379,258192000,"GUNNAR TORDARSON",NO,"Fish Carrier"
8414817,258189000,"STADT SLOEVAAG",NO,Tug
8414829,258188000,"STADT AARDAL",NO,Tug
8520795,258186000,LANGENES,NO,Trawler
7383372,258185000,KASFJORD,NO,Trawler
9355771,258184000,"OLYMPIC OCTOPUS",NO,"Anchor Handling Vessel"
9240263,258183000,BALLSTADOY1,NO,"Fishing Vessel"
5142853,258180000,BOTRANS,NO,"General Cargo"
5308067,258178000,"GAMLE SALTEN",NO,"Passengers Ship"
9257448,258177000,LADEJARL,NO,"Ro-Ro/Passenger Ship"
9386677,258176000,"BOURBON PEARL",NO,"Construction Support Vessel"
8108781,258175000,BETA,NO,"Tug/Supply Vessel"
9718703,258174000,LEINEBRIS,NO,Fishing
5336753,258173000,NORTUG,NO,Tug
9422213,258170000,"TROMS CASTOR",NO,"Offshore Supply Ship"
9258430,258169000,"STRIL PIONER",NO,"Multi Purpose Offshore Vessel"
9017202,258168000,"BULK CARRIER",NO,"General Cargo"
9235672,258167000,"OLYMPIC HERCULES",NO,"Anchor Handling Vessel"
9065144,258166000,"MALI ROSE",NO,"Deck Cargo Ship"
7129130,258165000,"SEA SAFETY",NO,"Offshore Supply Ship"
8501098,258163000,"NORTHERN COMMANDER",NO,"Anchor Handling Vessel"
7712913,258161000,SEIVAAG,NO,Trawler
9434060,258157000,"NORWAY EXPLORER",NO,"Ro-Ro/Passenger Ship"
8501103,258156000,"NORMAND SKARVEN",NO,"Anchor Handling Vessel"
8820315,258154000,"HUSBY SENIOR",NO,"Fishing Vessel"
9361770,258153000,"NORMAND FERKING",NO,"Anchor Handling Vessel"
9523548,258152000,NORDSTRAUM,NO,"Oil/Chemical Tanker"
7382641,258150000,VILLA,NO,"Buoy-laying Vessel"
9029047,258149700,"LISE BEATE",NO,"Fishing Vessel"
9247003,258149000,MALANGEN,NO,"Ro-Ro/Passenger Ship"
9272412,258148000,"BOURBON SURF",NO,"Anchor Handling Vessel"
9029047,258147000,LISE-BEATE,NO,"Fishing Vessel"
9237981,258146000,HIDRAFERJA,NO,"Ro-Ro/Passenger Ship"
9205720,258142000,"SKANDI NEPTUNE",NO,"Offshore Supply Ship"
9160358,258139000,"ANTARCTIC SEA",NO,"Fish Factory"
9182344,258135000,"HAVILA FAVOUR",NO,"Offshore Supply Ship"
7334113,258134000,"NAUTILUS PRIDE",NO,"Salvage/Rescue Vessel"
9703679,258132000,"SIEM PRIDE",NO,"Not available"
9264491,258130000,TYRVING,NO,"Passengers Ship"
7406825,258129000,"SENTINEL STAR",NO,"Offshore Supply Ship"
9516040,258128000,FORTUNA,NO,"Fishing Vessel"
9751717,258127000,LOPPOEY,NO,"High speed craft"
5310905,258126000,SANDNES,NO,"Training Ship"
9763277,258125000,"AQS LOKE",NO,"Dredging or underwater ops"
7905235,258122980,SHJANDUR,NO,Tug
9385697,258119500,TANSOEY,NO,"Ro-Ro/Passenger Ship"
8976803,258119000,MARINER,NO,Cargo
9276183,258118000,"RONJA COMMANDER",NO,"Other Type"
9269099,258117000,"STRIL POSEIDON",NO,"Standby Safety Vessel"
5339248,258113000,"STATSRAAD LEHMKUHL",NO,"Sailing Vessel"
9245926,258109000,"RONJA SKYE",NO,"Fish Carrier"
9372145,258108500,RYGERCRUISE,NO,"Passengers Ship"
9264489,258108000,TIDEBRIS,NO,"Passengers Ship"
9745768,258107000,"OLYMPIC DELTA",NO,Cargo
7400819,258106000,"SENTINEL PRINCE",NO,"Anchor Handling Vessel"
6930544,258104000,NORDKABEL,NO,"Cable Layer"
9744087,258102000,"BALTIC LIGHT",NO,Cargo
5169617,258099000,KVITUNGEN,NO,Sealer
9396995,258098000,SJOEGLANS,NO,Trawler
9744063,258097000,"SOUTHERN LIGHT",NO,Cargo
9227431,258095000,SAEVIKSON,NO,"Fishing Vessel"
9378682,258092000,"SUPERSPEED 2",NO,"Ro-Ro/Passenger Ship"
7407697,258091000,"HORDAFOR 4",NO,Trawler
9153018,258090000,KYSTBUNKER,NO,"Oil Products Tanker"
5008679,258089000,"KARM HANNAH",NO,"Training Ship"
9438963,258088000,BRAGE,NO,"Passengers Ship"
9710919,258086123,KVANNOY,NO,"Not available"
8816572,258086000,SENIOR,NO,Trawler
9647112,258083000,BRATTSKJAER,NO,"Fishing Vessel"
9360051,258082000,"BB WORKER",NO,Tug
9272436,258079000,"BOURBON BORGSTEIN",NO,"Anchor Handling Vessel"
9237955,258077000,"FAR SAGA",NO,"Offshore Supply Ship"
9734989,258075000,"SPAR APUS",NO,Cargo
9746592,258074000,GULLHOLMEN,NO,Fishing
9544425,258072000,"BOA JARL",NO,Tug
8416853,258071000,"MORTEN EINAR",NO,Trawler
9319985,258069000,"ENERGY SWAN",NO,"Offshore Supply Ship"
7922283,258067000,KAAGTIND,NO,Trawler
9331373,258065000,KRAGERO,NO,"Ro-Ro/Passenger Ship"
9287869,258064000,GJEROEY,NO,"Ro-Ro/Passenger Ship"
9751731,258063000,"HELGOEY GLIMT",NO,"High speed craft"
8420725,258062000,FALKSUND,NO,"General Cargo"
9424728,258060000,"OLYMPIC ZEUS",NO,"Anchor Handling Vessel"
8714607,258057000,GRANIT,NO,"Factory Trawler"
9367011,258055000,"OLYMPIC ELENA",NO,"Multi Purpose Offshore Vessel"
8612794,258054000,CETUS,NO,Trawler
9743801,258053000,OYTIND,NO,Cargo
9294903,258052000,SUNDEROEY,NO,Trawler
8505472,258051000,BJORKHAUG,NO,"Research/Survey Vessel"
9230866,258048000,LEKA,NO,"Ro-Ro/Passenger Ship"
9724130,258046000,YTTEROEY,NO,"Other Type"
6721034,258044000,"HORDAFOR III",NO,"Fishing Vessel"
5262263,258043000,TONNY,NO,"Water Tanker"
8112627,258042000,"BOA LOKE",NO,Tug
8602012,258041000,"BONA SEA",NO,"General Cargo"
9029059,258037000,LOFOTHAV,NO,"Fishing Vessel"
6620814,258036000,STORMFUGLEN,NO,Trawler
7925156,258035000,STRAUMBAS,NO,Fishing
5248255,258034000,FISKTRANS,NO,"Fishing Vessel"
9381691,258033000,"FAR SEEKER",NO,"Offshore Supply Ship"
9369954,258031500,"MUDDER 080",NO,"Suction Hopper Dredger"
9295787,258031000,"ARTIC FJORD",NO,"General Cargo"
9182227,258029000,MOLLY,NO,"Utility Vessel"
9290608,258028000,"CHAMPION EBONY",NO,"Oil/Chemical Tanker"
9632571,258027000,"RO FJELL",NO,"Fish Carrier"
9655731,258026000,"VEGA EMTOLI",NO,"Anti-pollution equipment"
9134531,258025000,"NORMAND CARRIER",NO,"Offshore Supply Ship"
9631747,258016000,"FAR SENATOR",NO,"Anchor Handling Vessel"
9099389,258015500,TEINESKJAER,NO,"Fishing Vessel"
9593878,258014000,"STAR LINDESNES",NO,"General Cargo"
9593880,258013000,"STAR LOUISIANA",NO,"General Cargo"
9593892,258011000,"STAR LOFOTEN",NO,"General Cargo"
9107277,258010000,MARJATA,NO,"Naval Research Vessel"
9593907,258009000,"STAR LIVORNO",NO,"Cargo/Container Ship"
9603790,258008000,"STAR LOEN",NO,Cargo
9603805,258007000,"STAR LUSTER",NO,"General Cargo"
9616840,258005000,"STAR LYSEFJORD",NO,Cargo
9447665,258004000,"SKANDI ATLANTIC",NO,"Anchor Handling Vessel"
9310848,258003000,MARITINA,NO,"Oil Products Tanker"
9310848,258002996,MAR9TINA,,"Oil Products Tanker"
9710919,258000000,KVANNOY,NO,"Not available"
1234567,257999919,IMTECH,NO,"Not available"
9029047,257999793,PRONAV,NO,"Fishing Vessel"
6666662,257999479,UNIT1,NO,"Search and Rescue vessel"
9640449,257999000,"HELENE H II",NO,"General Cargo"
9710919,257997000,KVANNOY,NO,Fishing
9639115,257996000,"MARTIN H",NO,Cargo
7391214,257991000,MATTHEW,NO,"Lng Tanker"
9326603,257990000,"IBERICA KNUTSEN",NO,"Lng Tanker"
9148843,257986000,"HORDAFOR V",NO,"Oil Products Tanker"
9176929,257983000,"ANNELEEN KNUTSEN",NO,"Shuttle Tanker"
9731250,257982000,"REM ARCTIC",NO,Cargo
9698616,257978000,"SILK ROAD 1",NO,Tug
9651357,257977000,"VEGA CORONA",NO,"Other Type"
8209743,257975000,LILL,NO,"General Cargo"
9651345,257974000,"VEGA CRUSADER",NO,"Anchor Handling Vessel"
9619373,257973000,"SEVEN VIKING",NO,"Offshore Supply Ship"
9744051,257972000,"NORTHERN LIGHT",NO,Cargo
6902808,257971000,TORVANG,NO,"General Cargo"
9246152,257970000,XANTHIA,NO,"Oil/Chemical Tanker"
9185023,257968000,"SKANDI ADMIRAL",NO,"Anchor Handling Vessel"
1310720,257964900,"RESCUE UNI",NO,"Search and Rescue vessel"
9643013,257963000,FUGLOYFJORD,NO,"Fishing Vessel"
9140932,257962000,"SILVER OCEAN",NO,Reefer
9628465,257959000,"OLYMPIC TAURUS",NO,"Offshore Supply Ship"
9625011,257958000,"SKANDI HUGEN",NO,"Offshore Supply Ship"
9625023,257957000,"SKANDI MAROY",NO,"Offshore Supply Ship"
9616163,257954000,"OCEAN RESPONSE",NO,"Anchor Handling Vessel"
9657650,257952000,"NS FRAYJA",NO,"Other Type"
9140944,257951000,"SILVER BERGEN",NO,Reefer
9741554,257949000,"FS SCORPIUS",NO,Cargo
8912182,257948000,"BW HELIOS",NO,"Lpg Tanker"
9621974,257946000,LIAFJORD,NO,Trawler
9617650,257944000,"JO LARIX",NO,Tanker
9034494,257943000,WINDSTAR,NO,"General Cargo"
9346512,257942000,"NORDIC SAGA",NO,"Oil/Chemical Tanker"
9346500,257941000,"NORDIC SIRA",NO,"Oil/Chemical Tanker"
9617648,257937000,"JO LOTUS",NO,"Oil/Chemical Tanker"
9602710,257936000,"JO ROWAN",NO,"Oil/Chemical Tanker"
9544413,257934000,"BOA BISON",NO,"Anchor Handling Vessel"
9602722,257932000,"JO REDWOOD",NO,"Oil/Chemical Tanker"
9630755,257928000,"CLIPPER QUITO",NO,Tanker
9684536,257927000,BALLSTADOEY,NO,Fishing
9739721,257923000,FOSNAKONGEN,NO,"Other Type"
9656747,257919000,"CLIPPER POSH",NO,"Lpg Tanker"
9326897,257917000,MARIANN,NO,"Oil Products Tanker"
9768265,257916600,"FROY FIGHTER",NO,"Other Type"
9499450,257916000,"STAR ERACLE",NO,"Bulk Carrier"
9694804,257914000,"BB POWER",NO,Tug
9617973,257913000,EROS,NO,"Fishing Vessel"
9663025,257909000,"OCEAN SCOUT",NO,"Offshore Supply Ship"
9687370,257908000,"POLAR EMPRESS",NO,"Other Type"
9383338,257907000,"BOW GUARDIAN",NO,"Lpg Tanker"
9694799,257906000,"GAASOE VIKING",NO,"Other Type"
9403786,257904000,"BOW GALLANT",NO,"Lpg Tanker"
9650418,257903000,"VIKING STAR",NO,Passenger
9685633,257902000,ELLENITA,NO,Cargo
9214317,257901000,"BOW CHAIN",NO,"Oil/Chemical Tanker"
9733155,257898600,BERGSFJORD,NO,Passenger
9010917,257898000,"CRUDE PASSION",NO,"Oil/Chemical Tanker"
6924284,257895500,"GEIR ROGER",NO,Fishing
9748136,257891600,NOTMANN,NO,Cargo
9701932,257891000,"SPAR PYXIS",NO,Cargo
7368645,257888500,FLOSUND,NO,"Fishing Vessel"
9621948,257888000,HAVSNURP,NO,"Fishing Vessel"
9611840,257886000,"VIKING PRINCESS",NO,"Multi Purpose Offshore Vessel"
7626011,257885500,"KIM ROGER N130MS",NO,"Fishing Vessel"
9592692,257885000,"JO PROVEL",NO,"Oil Products Tanker"
9350795,257884000,"ISLAND SPIRIT",NO,"Offshore Supply Ship"
9707716,257883000,"FAR SENTINEL",NO,Cargo
6708628,257882500,LONNINGEN-1,NO,"Fishing Vessel"
8124498,257882000,DANTIC,NO,"General Cargo"
9701920,257881000,"SPAR ARIES",NO,Cargo
9732204,257879000,"BLUE QUEEN",NO,Cargo
9722522,257876000,"BLUE VIKING",NO,"Other Type"
9625009,257875000,"SKANDI NOVA",NO,"Offshore Supply Ship"
9613707,257874000,"NAO PROSPER",NO,"Offshore Supply Ship"
8416322,257873000,"BOW VICTOR",NO,"Oil/Chemical Tanker"
9326873,257872000,MARIBEL,NO,"Oil Products Tanker"
8960347,257871500,YMER,NO,"Fishing Vessel"
9242704,257871000,VANTAGE,,"Research/Survey Vessel"
9326885,257868000,"MARI UGLAND",NO,"Oil Products Tanker"
9616175,257867000,"FAR SOLITAIRE",NO,"Offshore Supply Ship"
9684976,257864000,"HOEGH TARGET",NO,"Other Type"
9336581,257862000,"ADS GALTESUND",NO,"Bulk Carrier"
9143386,257859000,"SILVER COPENHAGEN",NO,Reefer
9592680,257856000,"JO PINARI",NO,"Oil Products Tanker"
9334545,257855000,"SOPHIE SIEM",NO,"Offshore Supply Ship"
9583134,257854000,"STAR NORITA",NO,"Bulk Carrier"
9710907,257852000,HAUGAGUT,NO,Fishing
9497880,257849000,"STAR ATHENA",NO,"Bulk Carrier"
8223048,257847000,ROLF,NO,Tug
9628609,257846000,"OV UTVAER",NO,"Pollution Control Vessel"
9593866,257844000,"STAR LIMA",NO,"General Cargo"
8601666,257842500,REINEFJORD,NO,Fishing
9593854,257842000,"STAR LAGUNA",NO,"General Cargo"
9260299,257841000,"FRIGG VIKING",NO,"Offshore Supply Ship"
9623025,257838000,"VIKING FIGHTER",NO,"Offshore Supply Ship"
9607409,257837000,LODINGEN,NO,"Ro-Ro/Passenger Ship"
7633387,257836000,INGVILD,NO,"General Cargo"
9297797,257835000,"VIKING NEREUS",NO,"Offshore Supply Ship"
9185499,257833000,"SUSANNE VICTORY",NO,"Oil/Chemical Tanker"
8880391,257831500,HAVBUEN,NO,"Fishing Vessel"
7522150,257827000,"LUNA TUG",NO,Tug
9140841,257826000,"JO SPIRIT",NO,"Oil/Chemical Tanker"
9628386,257825000,"TROMS SIRIUS",NO,"Offshore Supply Ship"
9303558,257824000,"HOEGH CHIBA",NO,"Vehicles Carrier"
9625425,257823000,"SKANDI AUKRA",NO,"Multi Purpose Offshore Vessel"
9236200,257820000,"NORMAND CLIPPER",NO,"Pipelay Crane Vessel"
9649562,257819000,EVITA,NO,"Offshore Supply Ship"
9326861,257817000,MARILEE,NO,"Oil Products Tanker"
8959116,257816500,VEIDING,NO,Fishing
9605542,257815000,LEINEBJOERN,NO,"Fishing Vessel"
6524694,257810500,ULVOS,NO,"General Cargo"
8960488,257809500,HUGOYBAS,NO,Fishing
9739757,257808600,"MAROY VIKING",NO,"Not available"
9356854,257808000,"EIDSVAAG VEGA",NO,"General Cargo"
9299290,257807000,"SPAR CANIS",NO,"Bulk Carrier"
9678123,257804000,"HEIDRUN B",NO,"Other Type"
8505408,257801500,"VIBEKE HELENE",NO,"Fishing Vessel"
9307580,257801000,"SPAR GEMINI",NO,"Bulk Carrier"
9299305,257799000,"SPAR DRACO",NO,"Bulk Carrier"
9632569,257797000,DOENNLAND,NO,"Fish Carrier"
9307578,257795000,"SPAR SCORPIO",NO,"Bulk Carrier"
9687356,257794000,"FAR SLEIPNER",NO,Cargo
9627772,257793000,"REM LEADER",NO,"Offshore Supply Ship"
9587207,257792000,VINGA,NO,"Crude Oil Tanker"
9596296,257787000,"VIKING PRINCE",NO,"Offshore Supply Ship"
9617313,257786000,"OLYMPIC ORION",NO,"Multi Purpose Offshore Vessel"
1048576,257785900,"S/Y SEAFINN",NO,"Not available"
9197404,257785000,NORBJORN,NO,"General Cargo"
9738210,257784000,"STAR EOS",NO,Cargo
9631539,257781000,NJORD,NO,"Ro-Ro/Passenger Ship"
9231523,257780000,"LADY GURO",NO,"Other Type"
9151010,257778000,BODO,NO,"Ro-Ro/Passenger Ship"
7224277,257776000,"SCAN MASTER",NO,"Oil Products Tanker"
7719882,257775800,"OSTSEE STAR",NO,Yacht
9740720,257774600,"M/F UTNE",NO,Passenger
9278507,257772000,"STAVANGER BREEZE",NO,"Oil/Chemical Tanker"
9738208,257771000,"STAR ARTEMIS",NO,Cargo
9356581,257767000,"FRAKT FJORD",NO,"General Cargo"
9668647,257766000,"REM EIR",NO,Cargo
9355965,257765000,"SOL VIKING",NO,"Offshore Supply Ship"
9258571,257764900,BUDDY,NO,Tug
9218648,257758000,TAMERLANE,NO,"Vehicles Carrier"
9298519,257756000,FAVORITA,NO,"Bulk Carrier"
7210874,257755000,LINDA,,"General Cargo"
9038593,257751000,PRIMULA,NO,"Oil/Chemical Tanker"
9718662,257750600,ARTHUR,NO,"Dredging or underwater ops"
7043374,257749000,CABAL,NO,"General Cargo"
9557927,257745000,"BOA ODIN",NO,Tug
9284192,257742000,"ARCTIC LADY",NO,"Lng Tanker"
9607394,257741000,BAROY,NO,"Ro-Ro/Passenger Ship"
9271248,257739000,"ARCTIC PRINCESS",NO,"Lng Tanker"
9432646,257736000,"KV SORTLAND",NO,"Patrol Vessel"
9722510,257734000,"NAO STORM",NO,"Other Type"
9413444,257733000,"SIEM RUBY",NO,"Anchor Handling Vessel"
9426647,257732000,"REM SUPPLIER",NO,"Offshore Supply Ship"
9459553,257728000,"OCEANIC VEGA",NO,"Research/Survey Vessel"
9596791,257725000,HOYDAL,NO,"General Cargo"
9538531,257723000,"HAVILA FANO",NO,"Offshore Supply Ship"
9428994,257722000,"SKS DEE",NO,"Oil Products Tanker"
9284726,257721000,"STAVANGER EAGLE",NO,"Oil Products Tanker"
9753806,257720700,AAROY,NO,"High speed craft"
9750907,257720600,RYGERPRINS,NO,"High speed craft"
9147461,257719000,"BOW BALEARIA",NO,"Oil/Chemical Tanker"
9125243,257718000,"BOW ARATU",NO,"Oil/Chemical Tanker"
8608078,257717000,"MORNING MERCATOR",NO,"Vehicles Carrier"
7911052,257716000,NORVARG,NO,"Oil Products Tanker"
9364100,257715000,"RONJA VIKING",NO,"Fish Carrier"
